9/30/2018 4:55:35 PM,1064.99,0,0
9/30/2018 4:55:36 PM,1096.945,0,100
9/30/2018 4:55:37 PM,1099.945,0,200
9/30/2018 4:55:38 PM,1099.945,0,300
9/30/2018 4:55:39 PM,1099.945,0,400
9/30/2018 4:55:40 PM,1099.945,0,500
9/30/2018 4:55:42 PM,1099.945,0,600
9/30/2018 4:55:44 PM,1104.955,0,700
9/30/2018 4:55:46 PM,1104.99,0,800
9/30/2018 4:55:48 PM,1104.99,0,900
9/30/2018 4:55:50 PM,1214.675,0,1000
9/30/2018 4:55:51 PM,1252.495,0,1100
9/30/2018 4:55:52 PM,1252.675,0,1200
9/30/2018 4:55:54 PM,1253.585,0,1300
9/30/2018 4:55:55 PM,1253.675,0,1400
9/30/2018 4:55:57 PM,1254.675,0,1500
9/30/2018 4:55:58 PM,1254.675,0,1600
9/30/2018 4:56:00 PM,1254.675,0,1700
9/30/2018 4:56:01 PM,1254.675,0,1800
9/30/2018 4:56:02 PM,1254.675,0,1900
9/30/2018 4:56:04 PM,1254.69,0,2000
9/30/2018 4:56:06 PM,1255.665,0,2100
9/30/2018 4:56:08 PM,1255.665,0,2200
9/30/2018 4:56:09 PM,1255.665,0,2300
9/30/2018 4:56:11 PM,1255.665,0,2400
9/30/2018 4:56:13 PM,1255.68,0,2500
9/30/2018 4:56:14 PM,1255.68,0,2600
9/30/2018 4:56:15 PM,1255.68,0,2700
9/30/2018 4:56:17 PM,1255.68,0,2800
9/30/2018 4:56:18 PM,1255.68,0,2900
9/30/2018 4:56:20 PM,1255.68,0,3000
9/30/2018 4:56:21 PM,1255.68,0,3100
9/30/2018 4:56:22 PM,1255.759,0,3200
9/30/2018 4:56:24 PM,1255.759,0,3300
9/30/2018 4:56:25 PM,1255.759,0,3400
9/30/2018 4:56:26 PM,1255.759,0,3500
9/30/2018 4:56:28 PM,1255.759,0,3600
9/30/2018 4:56:29 PM,1255.759,0,3700
9/30/2018 4:56:30 PM,1255.759,0,3800
9/30/2018 4:56:32 PM,1255.759,0,3900
9/30/2018 4:56:33 PM,1255.759,0,4000
9/30/2018 4:56:35 PM,1255.759,0,4100
9/30/2018 4:56:36 PM,1255.761,0,4200
9/30/2018 4:56:37 PM,1255.761,0,4300
9/30/2018 4:56:39 PM,1255.764,0,4400
9/30/2018 4:56:40 PM,1255.764,0,4500
9/30/2018 4:56:42 PM,1255.764,0,4600
9/30/2018 4:56:43 PM,1255.771,0,4700
9/30/2018 4:56:44 PM,1255.771,0,4800
9/30/2018 4:56:46 PM,1255.771,0,4900
9/30/2018 4:56:48 PM,1255.771,0,5000
9/30/2018 4:56:49 PM,1255.771,0,5100
9/30/2018 4:56:51 PM,1255.771,0,5200
9/30/2018 4:56:52 PM,1255.771,0,5300
9/30/2018 4:56:54 PM,1255.771,0,5400
9/30/2018 4:56:56 PM,1255.771,0,5500
9/30/2018 4:56:58 PM,1255.771,0,5600
9/30/2018 4:57:00 PM,1255.771,0,5700
9/30/2018 4:57:03 PM,1255.771,0,5800
9/30/2018 4:57:05 PM,1255.771,0,5900
9/30/2018 4:57:08 PM,1255.771,0,6000
9/30/2018 4:57:10 PM,1255.771,0,6100
9/30/2018 4:57:12 PM,1255.771,0,6200
9/30/2018 4:57:15 PM,1255.771,0,6300
9/30/2018 4:57:17 PM,1255.771,0,6400
9/30/2018 4:57:19 PM,1255.779,0,6500
9/30/2018 4:57:21 PM,1255.786,0,6600
9/30/2018 4:57:23 PM,1255.786,0,6700
9/30/2018 4:57:25 PM,1255.79,0,6800
9/30/2018 4:57:27 PM,1255.79,0,6900
9/30/2018 4:57:29 PM,1255.79,0,7000
9/30/2018 4:57:30 PM,1255.805,0,7100
9/30/2018 4:57:32 PM,1255.805,0,7200
9/30/2018 4:57:33 PM,1255.805,0,7300
9/30/2018 4:57:35 PM,1255.805,0,7400
9/30/2018 4:57:37 PM,1255.805,0,7500
9/30/2018 4:57:38 PM,1255.805,0,7600
9/30/2018 4:57:40 PM,1255.805,0,7700
9/30/2018 4:57:41 PM,1255.805,0,7800
9/30/2018 4:57:43 PM,1255.805,0,7900
9/30/2018 4:57:45 PM,1255.805,0,8000
9/30/2018 4:57:47 PM,1255.805,0,8100
9/30/2018 4:57:49 PM,1255.805,0,8200
9/30/2018 4:57:51 PM,1255.805,0,8300
9/30/2018 4:57:53 PM,1255.805,0,8400
9/30/2018 4:57:55 PM,1255.805,0,8500
9/30/2018 4:57:58 PM,1255.805,0,8600
9/30/2018 4:58:01 PM,1255.805,0,8700
9/30/2018 4:58:03 PM,1255.805,0,8800
9/30/2018 4:58:05 PM,1255.805,0,8900
9/30/2018 4:58:08 PM,1255.805,0,9000
9/30/2018 4:58:11 PM,1255.805,0,9100
9/30/2018 4:58:13 PM,1255.805,0,9200
9/30/2018 4:58:15 PM,1255.805,0,9300
9/30/2018 4:58:17 PM,1255.805,0,9400
9/30/2018 4:58:19 PM,1255.805,0,9500
9/30/2018 4:58:20 PM,1255.805,0,9600
9/30/2018 4:58:22 PM,1255.805,0,9700
9/30/2018 4:58:23 PM,1255.805,0,9800
9/30/2018 4:58:25 PM,1255.805,0,9900
9/30/2018 4:58:27 PM,1255.805,0,10000
9/30/2018 4:58:30 PM,1255.805,0,10100
9/30/2018 4:58:32 PM,1255.805,0,10200
9/30/2018 4:58:35 PM,1255.805,0,10300
9/30/2018 4:58:37 PM,1255.805,0,10400
9/30/2018 4:58:40 PM,1255.805,0,10500
9/30/2018 4:58:42 PM,1255.805,0,10600
9/30/2018 4:58:44 PM,1255.811,0,10700
9/30/2018 4:58:46 PM,1255.811,0,10800
9/30/2018 4:58:48 PM,1255.811,0,10900
9/30/2018 4:58:50 PM,1255.817,0,11000
9/30/2018 4:58:53 PM,1255.817,0,11100
9/30/2018 4:58:55 PM,1255.817,0,11200
9/30/2018 4:58:58 PM,1255.82,0,11300
9/30/2018 4:59:00 PM,1255.82,0,11400
9/30/2018 4:59:03 PM,1255.824,0,11500
9/30/2018 4:59:06 PM,1255.824,0,11600
9/30/2018 4:59:08 PM,1255.824,0,11700
9/30/2018 4:59:11 PM,1255.827,0,11800
9/30/2018 4:59:14 PM,1255.827,0,11900
9/30/2018 4:59:16 PM,1255.827,0,12000
9/30/2018 4:59:18 PM,1251.729,0,12100
9/30/2018 4:59:21 PM,1252.655,0,12200
9/30/2018 4:59:23 PM,1256.715,0,12300
9/30/2018 4:59:26 PM,1256.719,0,12400
9/30/2018 4:59:28 PM,1256.719,0,12500
9/30/2018 4:59:31 PM,1256.727,0,12600
9/30/2018 4:59:33 PM,1256.735,0,12700
9/30/2018 4:59:36 PM,1257.727,0,12800
9/30/2018 4:59:38 PM,1257.729,0,12900
9/30/2018 4:59:41 PM,1257.735,0,13000
9/30/2018 4:59:42 PM,1257.795,0,13100
9/30/2018 4:59:44 PM,1257.795,0,13200
9/30/2018 4:59:47 PM,1257.795,0,13300
9/30/2018 4:59:48 PM,1257.795,0,13400
9/30/2018 4:59:50 PM,1257.795,0,13500
9/30/2018 4:59:52 PM,1257.795,0,13600
9/30/2018 4:59:54 PM,1257.795,0,13700
9/30/2018 4:59:56 PM,1257.797,0,13800
9/30/2018 4:59:59 PM,1263.726,0,13900
9/30/2018 5:00:02 PM,1263.726,0,14000
9/30/2018 5:00:04 PM,1252.672,0,14100
9/30/2018 5:00:07 PM,1255.719,0,14200
9/30/2018 5:00:09 PM,1255.719,0,14300
9/30/2018 5:00:11 PM,1255.749,0,14400
9/30/2018 5:00:13 PM,1255.749,0,14500
9/30/2018 5:00:15 PM,1255.75,0,14600
9/30/2018 5:00:17 PM,1255.75,0,14700
9/30/2018 5:00:20 PM,1255.756,0,14800
9/30/2018 5:00:22 PM,1255.765,0,14900
9/30/2018 5:00:24 PM,1255.781,0,15000
9/30/2018 5:00:27 PM,1255.781,0,15100
9/30/2018 5:00:29 PM,1255.802,0,15200
9/30/2018 5:00:32 PM,1255.807,0,15300
9/30/2018 5:00:34 PM,1255.812,0,15400
9/30/2018 5:00:37 PM,1255.812,0,15500
9/30/2018 5:00:39 PM,1255.812,0,15600
9/30/2018 5:00:42 PM,1255.812,0,15700
9/30/2018 5:00:44 PM,1255.812,0,15800
9/30/2018 5:00:46 PM,1255.812,0,15900
9/30/2018 5:00:49 PM,1255.812,0,16000
9/30/2018 5:00:51 PM,1255.812,0,16100
9/30/2018 5:00:54 PM,1255.812,0,16200
9/30/2018 5:00:57 PM,1255.812,0,16300
9/30/2018 5:00:59 PM,1255.812,0,16400
9/30/2018 5:01:02 PM,1255.812,0,16500
9/30/2018 5:01:04 PM,1255.812,0,16600
9/30/2018 5:01:07 PM,1255.812,0,16700
9/30/2018 5:01:09 PM,1255.812,0,16800
